Initialising fast UCB table... done
Time in this step: 0.0237631
Time in this step: 0.0225825
Time in this step: 0.0227336
Time in this step: 0.0223672
Time in this step: 0.021263
Time in this step: 0.0210365
Time in this step: 0.0206454
Time in this step: 0.0204174
Time in this step: 0.0199762
Time in this step: 0.0191275
Time in this step: 0.0187621
Time in this step: 0.018452
Time in this step: 0.0181363
Time in this step: 0.0178965
Time in this step: 0.0172115
Time in this step: 0.0166488
Time in this step: 0.0166834
Time in this step: 0.016134
Time in this step: 0.0157137
Time in this step: 0.0153991
Time in this step: 0.014866
Time in this step: 0.0148891
Time in this step: 0.0141287
Time in this step: 0.0140494
Time in this step: 0.0139368
Time in this step: 0.0137049
Time in this step: 0.0132861
Time in this step: 0.0126469
Time in this step: 0.0119981
Time in this step: 0.0119643
Time in this step: 0.0113839
Time in this step: 0.0112373
Time in this step: 0.0101225
Time in this step: 0.00882019
Time in this step: 0.0089949
Time in this step: 0.00874794
Time in this step: 0.00671164
Terminated
Discounted return = 33, average = 30.3889
Undiscounted return = 33, average = 30.3889
Starting run 19 with 256 simulations... 
Time in this step: 0.0385748
Time in this step: 0.0366294
Time in this step: 0.0361749
Time in this step: 0.0347672
Time in this step: 0.0347613
Time in this step: 0.0341668
Time in this step: 0.0333813
Time in this step: 0.03312
Time in this step: 0.0328708
Time in this step: 0.0322596
Time in this step: 0.0323161
Time in this step: 0.0320683
Time in this step: 0.0314731
Time in this step: 0.030898
Time in this step: 0.0304002
Time in this step: 0.0291849
Time in this step: 0.0296134
Time in this step: 0.0291376
Time in this step: 0.0287077
Time in this step: 0.0282936
Time in this step: 0.0278001
Time in this step: 0.0274229
Time in this step: 0.0268538
Time in this step: 0.0266287
Time in this step: 0.0256558
Time in this step: 0.0250157
Time in this step: 0.0249206
Time in this step: 0.0246273
Time in this step: 0.0241889
Time in this step: 0.0239434
Time in this step: 0.0230638
Time in this step: 0.0230175
Time in this step: 0.022629
Time in this step: 0.0215878
Time in this step: 0.0219626
Time in this step: 0.0215763
Time in this step: 0.0212711
Time in this step: 0.0209758
Time in this step: 0.0204409
Time in this step: 0.0200876
Time in this step: 0.0196502
Time in this step: 0.0188668
Time in this step: 0.0180239
Time in this step: 0.0177931
Time in this step: 0.0171543
Time in this step: 0.0166043
Time in this step: 0.0164506
Time in this step: 0.0154815
Time in this step: 0.0152016
Time in this step: 0.0142296
Time in this step: 0.0129605
Time in this step: 0.0118682
Time in this step: 0.0090045
Time in this step: 0.00914368
Terminated
Discounted return = 46, average = 31.2105
Undiscounted return = 46, average = 31.2105
Starting run 20 with 256 simulations... 
Time in this step: 0.0378895
Time in this step: 0.0364462
Time in this step: 0.0359579
Time in this step: 0.034654
Time in this step: 0.0353224
Time in this step: 0.0349117
Time in this step: 0.0344261
Time in this step: 0.0340266
Time in this step: 0.0335804
Time in this step: 0.0331524
Time in this step: 0.0317301
Time in this step: 0.0318615
Time in this step: 0.0311804
Time in this step: 0.0313569
Time in this step: 0.0309837
Time in this step: 0.0306123
Time in this step: 0.0294933
Time in this step: 0.0296865
Time in this step: 0.0284186
Time in this step: 0.0289286
Time in this step: 0.028163
Time in this step: 0.0267336
Time in this step: 0.0265744
Time in this step: 0.0264142
Time in this step: 0.0259865
Time in this step: 0.0253841
Time in this step: 0.0249818
Time in this step: 0.025252
Time in this step: 0.024347
Time in this step: 0.024097
Time in this step: 0.0239376
Time in this step: 0.0225958
Time in this step: 0.0227378
Time in this step: 0.0216327
Time in this step: 0.0216117
Time in this step: 0.0210134
Time in this step: 0.020907
Time in this step: 0.0201439
Time in this step: 0.0199838
Time in this step: 0.0196834
Time in this step: 0.0190484
Time in this step: 0.0189665
Time in this step: 0.0182971
Time in this step: 0.0177511
Time in this step: 0.0170789
Time in this step: 0.0173227
Out of particles, finishing episode with SelectRandom
Terminated
Discounted return = 4, average = 29.85
Undiscounted return = 4, average = 29.85
Simulations = 256
Runs = 20
Undiscounted return = 29.85 +- 3.58976
Discounted return = 29.85 +- 3.58976
Time = 1.5073
Starting run 1 with 512 simulations... 
Time in this step: 0.0748855
Time in this step: 0.0724119
Time in this step: 0.0707862
Time in this step: 0.0687753
Time in this step: 0.0692368
Time in this step: 0.068666
Time in this step: 0.0666938
Time in this step: 0.0662282
Time in this step: 0.0643454
Time in this step: 0.0634824
Time in this step: 0.0631195
Time in this step: 0.0620696
Time in this step: 0.0610098
Time in this step: 0.0604582
Time in this step: 0.0596342
Time in this step: 0.0596748
Time in this step: 0.0577625
Time in this step: 0.0572366
Time in this step: 0.0559258
Time in this step: 0.0550004
Time in this step: 0.0543602
Time in this step: 0.0536153
Time in this step: 0.0526643
Time in this step: 0.0523546
Time in this step: 0.0513582
Time in this step: 0.0503176
Time in this step: 0.0497523
Time in this step: 0.0483408
Time in this step: 0.0474083
Time in this step: 0.0468096
Time in this step: 0.0459022
Time in this step: 0.0447944
Time in this step: 0.0436675
Time in this step: 0.0435938
Time in this step: 0.0424506
Time in this step: 0.0420667
Time in this step: 0.0409038
Time in this step: 0.0401546
Time in this step: 0.0395856
Time in this step: 0.0383982
Time in this step: 0.0377389
Time in this step: 0.0370838
Time in this step: 0.0360484
Time in this step: 0.035701
Time in this step: 0.0341864
Time in this step: 0.0351421
Time in this step: 0.0326733
Time in this step: 0.0320534
Time in this step: 0.0308212
Time in this step: 0.0294101
Time in this step: 0.0276968
Time in this step: 0.0273272
Time in this step: 0.0265968
Time in this step: 0.0261115
Time in this step: 0.024033
Time in this step: 0.0240086
Time in this step: 0.0207733
Time in this step: 0.021187
Time in this step: 0.0151521
Time in this step: 0.0136258
Terminated
Discounted return = 40, average = 40
Undiscounted return = 40, average = 40
Starting run 2 with 512 simulations... 
Time in this step: 0.0733762
Time in this step: 0.0715787
Time in this step: 0.069281
Time in this step: 0.0680578
Time in this step: 0.0671356
Time in this step: 0.0686528
Time in this step: 0.0680466
Time in this step: 0.0653702
Time in this step: 0.0658316
Time in this step: 0.0657363
Time in this step: 0.0630741
Time in this step: 0.0627313
Time in this step: 0.0608113
Time in this step: 0.0599237
Time in this step: 0.0588647
Time in this step: 0.0582631
Time in this step: 0.0572348
Time in this step: 0.0567667
Time in this step: 0.0559657
Time in this step: 0.0559617
Time in this step: 0.0543169
Time in this step: 0.0536345
Time in this step: 0.0526537
Time in this step: 0.0515666
Time in this step: 0.0506063
Time in this step: 0.0501844
Time in this step: 0.0490347
Time in this step: 0.0484139
Time in this step: 0.0472435
Time in this step: 0.0475623
Time in this step: 0.0456925
Time in this step: 0.045059
Time in this step: 0.0443679
Time in this step: 0.0434895
Time in this step: 0.042961
Time in this step: 0.0419975
Time in this step: 0.0414502
Time in this step: 0.040304
Time in this step: 0.0392271
Time in this step: 0.0379135
Time in this step: 0.0383976
Time in this step: 0.0369751
Time in this step: 0.0375035
Time in this step: 0.0355987
Time in this step: 0.034449
Time in this step: 0.0340788
Time in this step: 0.0330224
Time in this step: 0.0322484
Time in this step: 0.0315634
Time in this step: 0.0304909
Time in this step: 0.0307312
Time in this step: 0.0287549
Time in this step: 0.0289016
Time in this step: 0.0273965
Time in this step: 0.02718
Time in this step: 0.0247106
Time in this step: 0.0228635
Time in this step: 0.0199384
Time in this step: 0.00992657
Terminated
Discounted return = 41, average = 40.5
Undiscounted return = 41, average = 40.5
Starting run 3 with 512 simulations... 
Time in this step: 0.0731543
Time in this step: 0.0718545
Time in this step: 0.0700228
Time in this step: 0.0695491
Time in this step: 0.0676956
Time in this step: 0.0684654
Time in this step: 0.0667886
Time in this step: 0.0667132
Time in this step: 0.0647451
Time in this step: 0.0642097
Time in this step: 0.0619801
Time in this step: 0.061345
Time in this step: 0.0597808
Time in this step: 0.0587239
Time in this step: 0.0575355
Time in this step: 0.0572976
Time in this step: 0.0573228
Time in this step: 0.0572347
Time in this step: 0.0567021
Time in this step: 0.0539405
Time in this step: 0.0548819
Time in this step: 0.052443
Time in this step: 0.0535421
Time in this step: 0.0503256
Time in this step: 0.0502638
Time in this step: 0.0490229
Time in this step: 0.0492159
Time in this step: 0.0489453
Time in this step: 0.0472079
Time in this step: 0.0456488
Time in this step: 0.0456844
Time in this step: 0.0461091
Out of particles, finishing episode with SelectRandom
Terminated
Discounted return = 17, average = 32.6667
Undiscounted return = 17, average = 32.6667
Starting run 4 with 512 simulations... 
Time in this step: 0.0736436
Time in this step: 0.0698812
Time in this step: 0.0709396
Time in this step: 0.0706765
Time in this step: 0.0714573
Time in this step: 0.0694317
Time in this step: 0.0680167
Time in this step: 0.0656805
Time in this step: 0.0659673
Time in this step: 0.0653964
Time in this step: 0.0645636
Time in this step: 0.0629071
Time in this step: 0.06284
Time in this step: 0.0624532
Time in this step: 0.0612928
Time in this step: 0.0604671
Time in this step: 0.0594809
Time in this step: 0.0587782
Time in this step: 0.0583306
Time in this step: 0.0561316
Time in this step: 0.0562265
Time in this step: 0.0546245
Time in this step: 0.0538531
Time in this step: 0.0521619
Time in this step: 0.0520473
Time in this step: 0.0513287
Time in this step: 0.0505976
Time in this step: 0.0496538
Time in this step: 0.0482854
Time in this step: 0.0472298
Time in this step: 0.0471264
Time in this step: 0.0456628
Time in this step: 0.0457778
Time in this step: 0.0440944
Time in this step: 0.04375
Time in this step: 0.0426948
Time in this step: 0.042321
Time in this step: 0.0412197
Time in this step: 0.0393081
Time in this step: 0.0377835
Time in this step: 0.0370354
Out of particles, finishing episode with SelectRandom
Terminated
Discounted return = 17, average = 28.75
Undiscounted return = 17, average = 28.75
Starting run 5 with 512 simulations... 
Time in this step: 0.0736032
Time in this step: 0.0714919
Time in this step: 0.0714782
Time in this step: 0.0710859
Time in this step: 0.0684414
Time in this step: 0.0674384
Time in this step: 0.0682586
Time in this step: 0.0647374
Time in this step: 0.0659446
Time in this step: 0.06336
Time in this step: 0.0630997
Time in this step: 0.0616672
Time in this step: 0.0623267
Time in this step: 0.0600694
Time in this step: 0.0592375
Time in this step: 0.0582999
Time in this step: 0.0576652
Time in this step: 0.0565946
Time in this step: 0.0559102
Time in this step: 0.0548721
Time in this step: 0.0541347
Time in this step: 0.0541215
Time in this step: 0.0527057
Time in this step: 0.053551
Time in this step: 0.0529117
Time in this step: 0.0519618
Time in this step: 0.0495734
Time in this step: 0.0503697
Time in this step: 0.0495675
Time in this step: 0.0474598
Time in this step: 0.0479869
Time in this step: 0.0460499
Time in this step: 0.0460676
Time in this step: 0.0435827
Time in this step: 0.0422266
Time in this step: 0.0423663
Time in this step: 0.0423438
Time in this step: 0.0398465
Time in this step: 0.0402723
Time in this step: 0.0388875
Time in this step: 0.0388039
Time in this step: 0.0375818
Time in this step: 0.0375258
Time in this step: 0.0355242
Time in this step: 0.0345192
Time in this step: 0.0344651
Time in this step: 0.0330245
Time in this step: 0.0324134
Time in this step: 0.0311592
Time in this step: 0.0307576
Time in this step: 0.0281197
Time in this step: 0.0281076
Time in this step: 0.0268754
Time in this step: 0.0267229
Time in this step: 0.0262582
Time in this step: 0.0257706
Time in this step: 0.023709
Time in this step: 0.0232618
Time in this step: 0.0218461
Time in this step: 0.0187433
Time in this step: 0.0137383
Terminated
Discounted return = 39, average = 30.8
Undiscounted return = 39, average = 30.8
Starting run 6 with 512 simulations... 
Time in this step: 0.0733611
Time in this step: 0.0708533
Time in this step: 0.0704033
Time in this step: 0.0711388
Time in this step: 0.0685383
Time in this step: 0.0683627
Time in this step: 0.065574
Time in this step: 0.0668366
Time in this step: 0.0651341
Time in this step: 0.0636763
Time in this step: 0.0622721
Time in this step: 0.0631068
Time in this step: 0.0625906
Time in this step: 0.0601872
Time in this step: 0.062266
Time in this step: 0.0585131
Time in this step: 0.0591111
Time in this step: 0.0578255
Time in this step: 0.0557061
Time in this step: 0.0554038
Time in this step: 0.0532439
Time in this step: 0.0528534
Time in this step: 0.0512198
Time in this step: 0.05075
Time in this step: 0.0503721
Time in this step: 0.0492166
Time in this step: 0.0477753
Time in this step: 0.0494433
Time in this step: 0.0486634
Time in this step: 0.046125
Time in this step: 0.0467341
Time in this step: 0.0446204
Time in this step: 0.0459672
Time in this step: 0.0427053
Time in this step: 0.0419736
Time in this step: 0.0413972
Time in this step: 0.0410382
Time in this step: 0.0397325
Time in this step: 0.039184
Time in this step: 0.0385223
Time in this step: 0.0373769
Time in this step: 0.0365503
Time in this step: 0.0353455
Time in this step: 0.0349388
Time in this step: 0.0344799
Time in this step: 0.0335283
Time in this step: 0.0324281
Time in this step: 0.0320653
Time in this step: 0.0314463
Time in this step: 0.0299251
Time in this step: 0.0296069
Time in this step: 0.0297181
Time in this step: 0.027929
Time in this step: 0.0264799
Time in this step: 0.0267491
Time in this step: 0.0257399
Time in this step: 0.0252325
Time in this step: 0.0241589
Time in this step: 0.0238996
Time in this step: 0.0233414
Time in this step: 0.0225234
Time in this step: 0.0222854
Time in this step: 0.0215618
Time in this step: 0.0199505
Time in this step: 0.0195876
Time in this step: 0.0185357
Time in this step: 0.0183129
Time in this step: 0.0174034
Time in this step: 0.0167269
Time in this step: 0.0155836
Time in this step: 0.0148999
Time in this step: 0.013995
Time in this step: 0.014125
Time in this step: 0.0132143
Time in this step: 0.0131777
Time in this step: 0.0122715
Time in this step: 0.012406
Time in this step: 0.00721266
Terminated
Discounted return = 22, average = 29.3333
Undiscounted return = 22, average = 29.3333
Starting run 7 with 512 simulations... 
Time in this step: 0.0753082
Time in this step: 0.0716633
Time in this step: 0.0697836
Time in this step: 0.0702362
Time in this step: 0.0704236
Time in this step: 0.0685168
Time in this step: 0.0674452
Time in this step: 0.066964
Time in this step: 0.0643701
Time in this step: 0.0637255
Time in this step: 0.0636777
Time in this step: 0.0637207
Time in this step: 0.0621189
Time in this step: 0.060382
Time in this step: 0.061048
Time in this step: 0.0582952
Time in this step: 0.0590519
Time in this step: 0.0559531
Time in this step: 0.0560834
Time in this step: 0.0532745
Time in this step: 0.0532612
Time in this step: 0.0529
Time in this step: 0.0519329
Time in this step: 0.0515417
Time in this step: 0.0515526
Time in this step: 0.0494479
Time in this step: 0.0489003
Time in this step: 0.0484329
Time in this step: 0.0465603
Time in this step: 0.0458364
Time in this step: 0.0455251
Time in this step: 0.044699
Time in this step: 0.0440746
Time in this step: 0.0429738
Time in this step: 0.0422233
Time in this step: 0.0428285
Time in this step: 0.0408699
Time in this step: 0.0407675
Time in this step: 0.0402403
Time in this step: 0.0385759
Time in this step: 0.0388764
Time in this step: 0.0373341
Time in this step: 0.036669
Time in this step: 0.036093
Time in this step: 0.0351224
Time in this step: 0.0346798
Time in this step: 0.0337096
Time in this step: 0.0333934
Time in this step: 0.0322478
Time in this step: 0.0312376
Time in this step: 0.0310404
Time in this step: 0.0294652
Time in this step: 0.0290841
Time in this step: 0.0269531
Time in this step: 0.0270893
Time in this step: 0.0266445
Time in this step: 0.0251637
Time in this step: 0.0234305
Time in this step: 0.0217617
Time in this step: 0.0192438
Time in this step: 0.0143994
Time in this step: 0.0105649
Terminated
Discounted return = 38, average = 30.5714
Undiscounted return = 38, average = 30.5714
Starting run 8 with 512 simulations... 
Time in this step: 0.0850242
Time in this step: 0.0746945
Time in this step: 0.0732406
Time in this step: 0.0733343
Time in this step: 0.0694839
Time in this step: 0.0684576
Time in this step: 0.0664257
Time in this step: 0.0650719
Time in this step: 0.0639996
Time in this step: 0.063293
Time in this step: 0.0643078
Time in this step: 0.0637519
Time in this step: 0.0613386
Time in this step: 0.0613777
Time in this step: 0.0600191
Time in this step: 0.0584327
Time in this step: 0.0583017
Time in this step: 0.0569554
Time in this step: 0.0564646
Time in this step: 0.0544102
Time in this step: 0.0561349
Time in this step: 0.0542218
Time in this step: 0.0533738
Time in this step: 0.0518584
Time in this step: 0.0510618
Time in this step: 0.0505373
Time in this step: 0.0487463
Time in this step: 0.0499743
Time in this step: 0.0495179
Time in this step: 0.0478146
Time in this step: 0.0463584
Time in this step: 0.0465901
Time in this step: 0.0458029
Time in this step: 0.0450833
Time in this step: 0.0437588
Time in this step: 0.0428897
Time in this step: 0.0423278
Time in this step: 0.0394471
Time in this step: 0.0397942
Time in this step: 0.0397992
Time in this step: 0.0382905
Time in this step: 0.0367912
Time in this step: 0.0364938
Time in this step: 0.0364106
Time in this step: 0.0356595
Time in this step: 0.0345784
Time in this step: 0.033814
Time in this step: 0.0313332
Time in this step: 0.0313046
Time in this step: 0.0297093
Time in this step: 0.0287644
Time in this step: 0.0279921
Time in this step: 0.0282518
Time in this step: 0.0264075
Time in this step: 0.0249025
Time in this step: 0.0224334
Time in this step: 0.0106049
Terminated
Discounted return = 43, average = 32.125
Undiscounted return = 43, average = 32.125
Starting run 9 with 512 simulations... 
Time in this step: 0.0735352
Time in this step: 0.07126
Time in this step: 0.0692137
Time in this step: 0.0710303
Time in this step: 0.0680714
Time in this step: 0.0680779
Time in this step: 0.0668878
Time in this step: 0.0663894
Time in this step: 0.0643084
Time in this step: 0.0638176
Time in this step: 0.0621429
Time in this step: 0.0612221
Time in this step: 0.060166
Time in this step: 0.0604301
Time in this step: 0.0590864
Time in this step: 0.0581509
Time in this step: 0.057412
Time in this step: 0.0569294
Time in this step: 0.0560461
Time in this step: 0.0565656
Time in this step: 0.05384
Time in this step: 0.0550027
Time in this step: 0.052468
Time in this step: 0.0525326
Time in this step: 0.0510975
Time in this step: 0.051499
Time in this step: 0.0506219
Time in this step: 0.0492172
Time in this step: 0.0488952
Time in this step: 0.0471431
Time in this step: 0.04745
Time in this step: 0.0465083
Time in this step: 0.0454569
Time in this step: 0.0444554
Time in this step: 0.0439022
Time in this step: 0.0431236
Time in this step: 0.040701
Time in this step: 0.0406263
Time in this step: 0.0405815
Time in this step: 0.040051
Time in this step: 0.0398377
Time in this step: 0.038399
Time in this step: 0.0371665
Time in this step: 0.0356754
Time in this step: 0.034745
Time in this step: 0.0338699
Time in this step: 0.033134
Time in this step: 0.0325811
Time in this step: 0.0311742
Time in this step: 0.0312701
Time in this step: 0.0302105
Time in this step: 0.0307434
Time in this step: 0.0285554
Time in this step: 0.0295815
Time in this step: 0.0285551
Time in this step: 0.0276159
Time in this step: 0.0271057
Time in this step: 0.0265875
Time in this step: 0.0255068
Time in this step: 0.0239311
Time in this step: 0.0227841
Time in this step: 0.0216729
Time in this step: 0.0208359
Time in this step: 0.0208936
Time in this step: 0.0195332
Time in this step: 0.0187021
Time in this step: 0.0182758
Time in this step: 0.0175507
Time in this step: 0.0161866
Time in this step: 0.0150199
Time in this step: 0.0112127
Terminated
Discounted return = 29, average = 31.7778
Undiscounted return = 29, average = 31.7778
Starting run 10 with 512 simulations... 
Time in this step: 0.0732122
Time in this step: 0.0698841
Time in this step: 0.0698658
Time in this step: 0.0703039
Time in this step: 0.0692782
Time in this step: 0.0685956
Time in this step: 0.0667932
Time in this step: 0.066835
Time in this step: 0.0664481
Time in this step: 0.0655099
Time in this step: 0.0650715
Time in this step: 0.0627688
Time in this step: 0.0612719
Time in this step: 0.0618497
Time in this step: 0.0594857
Time in this step: 0.0605527
Time in this step: 0.0575847
Time in this step: 0.0569282
Time in this step: 0.0561051
Time in this step: 0.0559626
Time in this step: 0.0556198
Time in this step: 0.0548708
Time in this step: 0.0517889
Time in this step: 0.0530009
Time in this step: 0.0513826
Time in this step: 0.0501493
Time in this step: 0.0481014
Time in this step: 0.0468337
Time in this step: 0.046905
Time in this step: 0.0478166
Time in this step: 0.0455069
Time in this step: 0.0439535
Time in this step: 0.0440814
Time in this step: 0.0434427
Time in this step: 0.042678
Time in this step: 0.0393043
Time in this step: 0.0404492
Time in this step: 0.0379314
Time in this step: 0.0381609
Time in this step: 0.0374872
Time in this step: 0.0364513
Time in this step: 0.0344023
Time in this step: 0.0334705
Time in this step: 0.0323037
Time in this step: 0.0311294
Time in this step: 0.028489
Time in this step: 0.026447
Time in this step: 0.0120124
Terminated
Discounted return = 52, average = 33.8
Undiscounted return = 52, average = 33.8
Starting run 11 with 512 simulations... 
Time in this step: 0.0752488
Time in this step: 0.0712778
Time in this step: 0.0716474
Time in this step: 0.0717079
Time in this step: 0.0676957
Time in this step: 0.0691992
Time in this step: 0.0660917
Time in this step: 0.0655483
Time in this step: 0.0645814
Time in this step: 0.0659102
Time in this step: 0.0631514
Time in this step: 0.0624901
Time in this step: 0.0631109
Time in this step: 0.0624327
Time in this step: 0.0613714
Time in this step: 0.0597346
Time in this step: 0.059204
Time in this step: 0.0574257
Time in this step: 0.0568207
Time in this step: 0.0559459
Time in this step: 0.0537979
Time in this step: 0.0544848
Time in this step: 0.0522825
Time in this step: 0.0528284
Time in this step: 0.0523895
Time in this step: 0.0507394
Time in this step: 0.0507201
Time in this step: 0.0483223
Time in this step: 0.0478701
Time in this step: 0.0460992
Time in this step: 0.0470903
Time in this step: 0.0442115
Time in this step: 0.0450696
Time in this step: 0.0431335
Time in this step: 0.0420518
Time in this step: 0.0411167
Time in this step: 0.0413619
Time in this step: 0.0398007
Time in this step: 0.0400256
Time in this step: 0.0384629
Time in this step: 0.0371849
Time in this step: 0.0363967
Time in this step: 0.036954
Time in this step: 0.0347353
Time in this step: 0.0356492
Time in this step: 0.0337449
Time in this step: 0.0325147
Time in this step: 0.032071
Time in this step: 0.032401
Time in this step: 0.0297022
Time in this step: 0.0287756
Time in this step: 0.0284972
Time in this step: 0.0282499
Time in this step: 0.0276183
Time in this step: 0.0260271
Time in this step: 0.025516
Time in this step: 0.0236987
Time in this step: 0.0207613
Time in this step: 0.0157505
Terminated
Discounted return = 41, average = 34.4545
Undiscounted return = 41, average = 34.4545
Starting run 12 with 512 simulations... 
Time in this step: 0.0742825
Time in this step: 0.0702095
Time in this step: 0.0710379
Time in this step: 0.0689953
Time in this step: 0.069023
Time in this step: 0.0673862
Time in this step: 0.0681138
Time in this step: 0.0672585
Time in this step: 0.0639634
Time in this step: 0.0631844
Time in this step: 0.0638106
Time in this step: 0.0637012
Time in this step: 0.0615046
Time in this step: 0.0604382
Time in this step: 0.061211
Time in this step: 0.0599909
Time in this step: 0.0576065
Time in this step: 0.0568444
Time in this step: 0.055745
Time in this step: 0.0552853
Time in this step: 0.0549056
Time in this step: 0.0532383
Time in this step: 0.0527682
Time in this step: 0.051816
Time in this step: 0.0511383
Time in this step: 0.0504631
Time in this step: 0.0499016
Time in this step: 0.0484298
Time in this step: 0.0474121
Time in this step: 0.0469259
Time in this step: 0.0473155
Time in this step: 0.0456098
Time in this step: 0.0460062
Time in this step: 0.0444953
Time in this step: 0.0441916
Time in this step: 0.0416622
Time in this step: 0.0422742
Time in this step: 0.0400689
Time in this step: 0.0407852
Time in this step: 0.0385454
Time in this step: 0.0392773
Time in this step: 0.0380769
Time in this step: 0.0370343
Time in this step: 0.0355828
Time in this step: 0.0360673
Time in this step: 0.0334468
Time in this step: 0.0328411
Time in this step: 0.0333348
Time in this step: 0.031401
Time in this step: 0.0319179
Time in this step: 0.0294719
Time in this step: 0.029463
Time in this step: 0.0270666
Time in this step: 0.0269188
Time in this step: 0.0252457
Time in this step: 0.0253795
Time in this step: 0.0249238
Time in this step: 0.0245337
Time in this step: 0.023771
Time in this step: 0.0210394
Time in this step: 0.0207663
Time in this step: 0.0198353
Time in this step: 0.0198694
Time in this step: 0.0172237
Time in this step: 0.00925657
Terminated
Discounted return = 35, average = 34.5
Undiscounted return = 35, average = 34.5
Starting run 13 with 512 simulations... 
Time in this step: 0.0735033
Time in this step: 0.0705242
Time in this step: 0.0696587
Time in this step: 0.071227
Time in this step: 0.0701526
Time in this step: 0.0687319
Time in this step: 0.0686404
Time in this step: 0.0674856
Time in this step: 0.0641384
Time in this step: 0.062991
Time in this step: 0.0629144
Time in this step: 0.0619953
Time in this step: 0.0615938
Time in this step: 0.0603543
Time in this step: 0.0584518
Time in this step: 0.0585852
Time in this step: 0.059254
Time in this step: 0.0567594
Time in this step: 0.0570783
Time in this step: 0.0565802
Time in this step: 0.0557098
Time in this step: 0.053771
Time in this step: 0.0543714
Time in this step: 0.0535673
Time in this step: 0.0507624
Time in this step: 0.0508357
Time in this step: 0.0486163
Time in this step: 0.048233
Time in this step: 0.0471211
Time in this step: 0.0460798
Time in this step: 0.0453421
Time in this step: 0.0451548
Time in this step: 0.0440543
Time in this step: 0.0430451
Time in this step: 0.0427016
Time in this step: 0.0419492
Time in this step: 0.0413948
Time in this step: 0.040374
Time in this step: 0.0396329
Time in this step: 0.0401531
Time in this step: 0.0388852
Time in this step: 0.037356
Time in this step: 0.0378448
Time in this step: 0.0361806
Time in this step: 0.0360363
Time in this step: 0.0351644
Time in this step: 0.0342476
Time in this step: 0.0342361
Time in this step: 0.0312925
Time in this step: 0.0315736
Time in this step: 0.0293513
Time in this step: 0.0289401
Time in this step: 0.0275509
Time in this step: 0.0270133
Time in this step: 0.0258516
Time in this step: 0.0253987
Time in this step: 0.0254017
Time in this step: 0.0247224
Time in this step: 0.0241399
Time in this step: 0.0210778
Time in this step: 0.020895
Time in this step: 0.0198444
Time in this step: 0.0194248
Time in this step: 0.0168295
Time in this step: 0.0136325
Time in this step: 0.0132708
Time in this step: 0.0121114
Terminated
Discounted return = 33, average = 34.3846
Undiscounted return = 33, average = 34.3846
Starting run 14 with 512 simulations... 
Time in this step: 0.0742793
Time in this step: 0.0697112
Time in this step: 0.0691962
Time in this step: 0.0685559
Time in this step: 0.0683344
Time in this step: 0.0670164
Time in this step: 0.0659314
Time in this step: 0.0661632
Time in this step: 0.0642987
Time in this step: 0.0633293
Time in this step: 0.0635159
Time in this step: 0.0628821
Time in this step: 0.0636419
Time in this step: 0.0594691
Time in this step: 0.0602901
Time in this step: 0.0592473
Time in this step: 0.0595821
Time in this step: 0.0588982
Time in this step: 0.0580717
Time in this step: 0.0553005
Time in this step: 0.0551512
Time in this step: 0.0683272
Time in this step: 0.0565625
Time in this step: 0.055466
Time in this step: 0.0525987
Time in this step: 0.0508051
Time in this step: 0.049607
Time in this step: 0.0481174
Time in this step: 0.0474385
Time in this step: 0.0467423
Time in this step: 0.045678
Time in this step: 0.0441848
Time in this step: 0.0449163
Time in this step: 0.0435221
Time in this step: 0.0437918
Time in this step: 0.041553
Time in this step: 0.0422308
Time in this step: 0.0404907
Time in this step: 0.0401622
Time in this step: 0.0393015
Time in this step: 0.0383587
Time in this step: 0.0374936
Time in this step: 0.0352301
Time in this step: 0.0358523
Time in this step: 0.0343176
Time in this step: 0.0335193
Time in this step: 0.0326268
Time in this step: 0.0318132
Time in this step: 0.0308149
Time in this step: 0.0294894
Time in this step: 0.0282201
Time in this step: 0.027475
Time in this step: 0.0267988
Time in this step: 0.0246672
Time in this step: 0.024084
Time in this step: 0.02163
Time in this step: 0.0163504
Terminated
Discounted return = 43, average = 35
Undiscounted return = 43, average = 35
Starting run 15 with 512 simulations... 
Time in this step: 0.0740822
Time in this step: 0.0724383
Time in this step: 0.0693456
Time in this step: 0.06863
Time in this step: 0.0695749
Time in this step: 0.067009
Time in this step: 0.0669461
Time in this step: 0.0654944
Time in this step: 0.0641731
Time in this step: 0.0633561
Time in this step: 0.0626895
Time in this step: 0.0620953
Time in this step: 0.0625968
Time in this step: 0.0621461
Time in this step: 0.0611179
Time in this step: 0.0604082
Time in this step: 0.0597265
Time in this step: 0.0565117
Time in this step: 0.0556875
Time in this step: 0.0565329
Time in this step: 0.0539109
Time in this step: 0.0535216
Time in this step: 0.0514968
Time in this step: 0.0513428
Time in this step: 0.050489
Time in this step: 0.0494422
Time in this step: 0.050561
Time in this step: 0.0498568
Time in this step: 0.0464529
Time in this step: 0.0457751
Time in this step: 0.0444082
Time in this step: 0.0434215
Time in this step: 0.0428513
Time in this step: 0.0418988
Time in this step: 0.0420753
Time in this step: 0.0405716
Time in this step: 0.0398073
Time in this step: 0.039091
Time in this step: 0.0383876
Time in this step: 0.0375272
Time in this step: 0.0370266
Time in this step: 0.0365451
Time in this step: 0.0354954
Time in this step: 0.0355263
Time in this step: 0.0342671
Time in this step: 0.0330785
